Date,USDJPY,USDJPY_Vol,USDINR,EURUSD,GBPUSD,VIX
2025-12-08,155.75,0,90.5780029296875,1.1746740341186523,1.3373006582260132,15.739999771118164
2025-12-15,157.7429962158203,0,89.57610321044922,1.1713716983795166,1.3295998573303223,14.90999984741211
2025-12-22,156.55999755859375,0,89.82929992675781,1.1775789260864258,1.3517003059387207,13.600000381469727
2025-12-29,156.7899932861328,0,90.01319885253906,1.1731581687927246,1.3467994928359985,14.510000228881836
2026-01-05,157.87899780273438,0,90.26809692382812,1.163602590560913,1.3408006429672241,14.489999771118164
2026-01-12,158.17999267578125,0,90.79440307617188,1.1607661247253418,1.3387006521224976,15.859999656677246
2026-01-19,155.7100067138672,0,91.5009994506836,1.182732105255127,1.3646008968353271,16.09000015258789
2026-01-26,154.74000549316406,0,91.68229675292969,1.1855363845825195,1.3693002462387085,17.440000534057617
2026-02-02,157.1999969482422,0,90.58799743652344,1.1818934679031372,1.3617002964019775,20.3700008392334
2026-02-09,152.67999267578125,0,90.57119750976562,1.1872254610061646,1.3621991872787476,20.600000381469727
2026-02-16,155.02999877929688,0,90.72660064697266,1.1789672374725342,1.3480995893478394,19.09000015258789
2026-02-23,156.02999877929688,0,91.06900024414062,1.1818934679031372,1.3454006910324097,19.860000610351562
2026-03-02,157.77000427246094,0,91.93620300292969,1.16225004196167,1.3408006429672241,29.489999771118164
2026-03-09,159.72999572753906,0,92.5635986328125,1.1469204425811768,1.3238002061843872,27.190000534057617
2026-03-16,159.24000549316406,0,93.89530181884766,1.1592857837677002,1.3340002298355103,26.780000686645508
2026-03-23,160.28599548339844,0,94.75700378417969,1.151012897491455,1.3261175155639648,31.049999237060547
